view_mode,display_mode,pair_id,pair_label,pair_color,dataset_id,dataset_name,x_source_id,x_metric_type,x_column,x_label,y_source_id,y_metric_type,y_column,y_label,x_value,y_value,display_unit
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0858632,-13.27,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.1319885,-12.4,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.1295387,-13.61,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.2030184,-7.94,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.1232615,-9.68,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0623183,-11.79,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.1669455,-13.64,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.1266418,-13.16,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0935987,-14.99,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0579544,-12.81,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0896996,-12.83,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.098711,-15.51,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0361298,-8.85,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.130001,-12.64,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.6904245,-11.78,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.95466906,-6.6,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.1310002,-9.88,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.9517091,-10.56,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.112621,-8.62,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0655109,-11.87,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.94576764,-9.7,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8658273,-12.33,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),1.0043274,-6.75,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.78877497,-8.05,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.63108253,-10.35,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.6159788,-8.75,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.83589107,-8.32,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.83372045,-15.76,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7254445,-14.96,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.81641465,-13.44,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7565109,-15.68,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.82898575,-17.18,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.82897913,-16.81,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8212842,-14.64,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.80216587,-13.65,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.6925301,-11.27,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7890723,-14.46,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7358077,-14.21,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.81122434,-14.75,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7732148,-16.9,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.68671465,-13.38,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.72317266,-11.16,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7978809,-10.75,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7806518,-14.33,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8486321,-14.55,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.77921134,-8.77,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.6867147,-14.23,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.851794,-14.99,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8268551,-14.07,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7984865,-15.94,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.842718,-14.17,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7950446,-15.75,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.74723846,-16.41,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.90830874,-16.1,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7615107,-15.77,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7610162,-14.68,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7431791,-15.17,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.9030585,-13.1,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7102401,-13.23,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.70400095,-14.15,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.68225074,-15.78,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7767272,-17.1,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7536643,-14.58,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.71318245,-17.17,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.7700817,-14.2,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8176635,-10.51,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.89324427,-11.15,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8888086,-15.66,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.9095868,-14.49,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.90216905,-11.66,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8775705,-11.81,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.82712114,-12.97,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.8628805,-12.22,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.83435714,-12.95,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.9049004,-10.97,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.6895196,-9.96,nm
scatter2d,overlay,jc629xaz,sdt3-homo-3: HISD16-NE2-esc478-O8 vs TOTAL,#1677ff,sdt3-homo-3,sdt3-homo-3,lt8y7wlv,atom_pair_distance,HISD16-NE2-esc478-O8,HISD16-NE2-esc478-O8 (nm),rcm6nm6k,mmpbsa,TOTAL,TOTAL (kJ/mol),0.90035623,-13.01,nm
