view_mode,display_mode,pair_id,pair_label,pair_color,dataset_id,dataset_name,x_source_id,x_metric_type,x_column,x_label,y_source_id,y_metric_type,y_column,y_label,x_value,y_value,display_unit
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.47973835,-14.19,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.43711433,-9.7,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.46020535,-11.15,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.4776798,-7.69,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.43181136,-10.1,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.42939702,-10.53,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.4319018,-13.5,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.45649773,-4.39,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.45000222,-6.17,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.4732524,-9.78,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.47562692,-10.65,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.4529516,-11.63,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.36159772,-10.48,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.43879145,-11.06,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.43704557,-10.84,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.42344525,-7.07,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.41377413,-13.06,nm
scatter2d,overlay,n492zibb,sdu6-homo: HISD19-NE2-esc474-O6 vs TOTAL,#1677ff,sdu6-homo,sdu6-homo,l1vh0y4k,atom_pair_distance,HISD19-NE2-esc474-O6,HISD19-NE2-esc474-O6 (nm),sg8et2u3,mmpbsa,TOTAL,TOTAL (kJ/mol),0.4397418,-8.75,nm
